-0.001  3.6364E-0009
0.009  1.8373E-0008
0.019  3.1579E-0008
0.028  4.4593E-0008
0.039  5.6555E-0008
0.049  6.7177E-0008
0.059  7.7895E-0008
0.069  8.6986E-0008
0.079  9.3206E-0008
0.089  1.0563E-0007
0.099  1.1368E-0007
0.109  1.2173E-0007
0.119  1.2877E-0007
0.129  1.3682E-0007
0.139  1.4286E-0007
0.148  1.4889E-0007
0.179  1.6398E-0007
0.209  1.7807E-0007
0.242  1.9014E-0007
0.272  2.0121E-0007
0.302  2.0926E-0007
0.332  2.1831E-0007
0.362  2.2535E-0007
0.392  2.3340E-0007
0.422  2.4044E-0007
0.452  2.4648E-0007
0.482  2.5352E-0007
0.509  2.5956E-0007
0.539  2.6459E-0007
0.570  2.7062E-0007
0.600  2.7666E-0007
0.630  2.7968E-0007
0.660  2.8571E-0007
0.690  2.9074E-0007
0.720  2.9276E-0007
0.750  2.9779E-0007
0.780  3.0181E-0007
0.810  3.0583E-0007
0.840  3.1087E-0007
0.870  3.1590E-0007
0.900  3.1992E-0007
0.931  3.2294E-0007
0.961  3.2495E-0007
0.991  3.3099E-0007
1.019  3.3300E-0007
1.060  3.3501E-0007
1.100  3.3903E-0007
1.139  3.4406E-0007
1.180  3.4809E-0007
1.220  3.5312E-0007
1.261  3.5815E-0007
1.301  3.6117E-0007
1.341  3.6419E-0007
1.380  3.7123E-0007
1.421  3.7223E-0007
1.460  3.7626E-0007
1.501  3.8028E-0007
1.540  3.8330E-0007
1.581  3.8632E-0007
1.624  3.9034E-0007
1.664  3.9537E-0007
1.704  3.9638E-0007
1.744  4.0443E-0007
1.784  4.0342E-0007
1.824  4.0744E-0007
1.864  4.1046E-0007
1.905  4.1449E-0007
1.945  4.1549E-0007
1.985  4.2153E-0007
2.025  4.2354E-0007
2.126  4.3260E-0007
2.225  4.3964E-0007
2.326  4.4769E-0007
2.426  4.5473E-0007
2.527  4.6278E-0007
2.626  4.6881E-0007
2.727  4.7586E-0007
2.827  4.8290E-0007
2.927  4.8893E-0007
3.027  4.9698E-0007
3.228  5.0905E-0007
3.427  5.2213E-0007
3.627  5.3521E-0007
3.827  5.5030E-0007
4.027  5.6137E-0007
4.227  5.7646E-0007
4.427  5.9155E-0007
4.626  6.0463E-0007
4.826  6.2072E-0007
