0.006  2.2775E-0008
0.016  6.5455E-0008
0.026  1.0966E-0007
0.036  1.5493E-0007
0.046  2.0121E-0007
0.056  2.5050E-0007
0.066  2.9980E-0007
0.076  3.4909E-0007
0.086  4.0141E-0007
0.096  4.5573E-0007
0.107  5.1006E-0007
0.116  5.6640E-0007
0.126  6.2475E-0007
0.136  6.8109E-0007
0.146  7.4044E-0007
0.156  8.0181E-0007
0.166  8.6318E-0007
0.176  9.2555E-0007
0.186  9.8994E-0007
0.196  1.0573E-0006
0.206  1.1247E-0006
0.217  1.1952E-0006
0.227  1.2696E-0006
0.236  1.3400E-0006
0.246  1.4135E-0006
0.256  1.4859E-0006
0.267  1.5594E-0006
0.276  1.6469E-0006
0.286  1.7294E-0006
0.297  1.8109E-0006
0.307  1.8964E-0006
0.316  1.9799E-0006
0.327  2.0634E-0006
0.337  2.1509E-0006
0.347  2.2414E-0006
0.357  2.3330E-0006
0.367  2.4175E-0006
0.377  2.5121E-0006
0.387  2.6026E-0006
0.397  2.6962E-0006
0.407  2.7867E-0006
0.417  2.8702E-0006
0.427  2.9718E-0006
0.437  3.0664E-0006
0.447  3.1640E-0006
0.458  3.2586E-0006
0.467  3.3662E-0006
0.477  3.4577E-0006
0.487  3.5594E-0006
0.497  3.6449E-0006
0.507  3.7384E-0006
0.517  3.8280E-0006
0.547  4.1489E-0006
0.578  4.4567E-0006
0.608  4.7646E-0006
0.637  5.0654E-0006
0.668  5.4797E-0006
0.698  5.6973E-0006
0.729  5.9347E-0006
0.758  6.1919E-0006
0.788  6.4491E-0006
0.819  6.6963E-0006
0.849  6.9436E-0006
0.878  7.1711E-0006
0.909  7.4085E-0006
0.939  7.6558E-0006
0.970  7.8932E-0006
0.999  8.1405E-0006
1.029  8.3877E-0006
1.069  8.7735E-0006
1.109  9.1691E-0006
1.150  9.6044E-0006
1.190  1.0040E-0005
1.230  1.0485E-0005
1.270  1.1009E-0005
1.310  1.1563E-0005
1.350  1.2097E-0005
1.391  1.2740E-0005
1.431  1.3393E-0005
1.471  1.4055E-0005
1.511  1.4807E-0005
1.552  1.5589E-0005
1.592  1.6409E-0005
1.632  1.7310E-0005
1.672  1.8210E-0005
1.713  1.9149E-0005
1.752  2.0168E-0005
1.793  2.1157E-0005
1.833  2.2226E-0005
1.873  2.3323E-0005
1.913  2.4451E-0005
1.953  2.5589E-0005
1.993  2.6746E-0005
2.033  2.7933E-0005
2.135  3.0910E-0005
2.234  3.4016E-0005
2.336  3.7161E-0005
2.435  4.0376E-0005
2.535  4.3640E-0005
2.633  4.6874E-0005
2.734  4.9246E-0005
2.833  5.2261E-0005
2.934  5.6281E-0005
3.035  5.9296E-0005
3.234  6.7337E-0005
3.435  7.4372E-0005
3.639  8.1407E-0005
3.835  8.8442E-0005
4.036  9.4472E-0005
4.238  1.0151E-0004
4.437  1.0754E-0004
4.635  1.1357E-0004
4.838  1.1960E-0004
