0.009  3.5407E-0008
0.019  7.3397E-0008
0.028  1.1268E-0007
0.039  1.4990E-0007
0.049  1.8712E-0007
0.059  2.2133E-0007
0.069  2.5654E-0007
0.079  2.8974E-0007
0.089  3.2193E-0007
0.099  3.5412E-0007
0.108  3.8330E-0007
0.119  4.1348E-0007
0.129  4.4165E-0007
0.139  4.6982E-0007
0.148  4.9598E-0007
0.179  5.6740E-0007
0.209  6.3078E-0007
0.242  6.9115E-0007
0.272  7.4245E-0007
0.301  7.8571E-0007
0.332  8.2797E-0007
0.362  8.6519E-0007
0.392  8.9940E-0007
0.422  9.3260E-0007
0.452  9.6177E-0007
0.482  9.8994E-0007
0.509  1.0181E-0006
0.539  1.0382E-0006
0.570  1.0634E-0006
0.600  1.0865E-0006
0.630  1.1087E-0006
0.660  1.1288E-0006
0.690  1.1489E-0006
0.720  1.1680E-0006
0.750  1.1871E-0006
0.780  1.2042E-0006
0.810  1.2223E-0006
0.840  1.2384E-0006
0.870  1.2565E-0006
0.900  1.2716E-0006
0.931  1.2867E-0006
0.961  1.3018E-0006
0.991  1.3149E-0006
1.019  1.3300E-0006
1.060  1.3491E-0006
1.100  1.3662E-0006
1.140  1.3843E-0006
1.180  1.4014E-0006
1.220  1.4185E-0006
1.261  1.4336E-0006
1.301  1.4497E-0006
1.341  1.4658E-0006
1.380  1.4799E-0006
1.421  1.4960E-0006
1.460  1.5101E-0006
1.501  1.5241E-0006
1.540  1.5382E-0006
1.581  1.5523E-0006
1.624  1.5654E-0006
1.664  1.5795E-0006
1.704  1.5926E-0006
1.744  1.6056E-0006
1.784  1.6197E-0006
1.824  1.6318E-0006
1.865  1.6449E-0006
1.905  1.6579E-0006
1.945  1.6700E-0006
1.985  1.6811E-0006
2.025  1.6942E-0006
2.126  1.7233E-0006
2.225  1.7535E-0006
2.327  1.7817E-0006
2.427  1.8099E-0006
2.527  1.8370E-0006
2.627  1.8652E-0006
2.727  1.8913E-0006
2.827  1.9165E-0006
2.928  1.9427E-0006
3.027  1.9668E-0006
3.228  2.0171E-0006
3.428  2.0654E-0006
3.628  2.1107E-0006
3.828  2.1569E-0006
4.027  2.2022E-0006
4.227  2.2465E-0006
4.427  2.2918E-0006
4.626  2.3360E-0006
4.826  2.3803E-0006
