0.006  3.2153E-0008
0.016  7.6459E-0008
0.026  1.2072E-0007
0.036  1.6499E-0007
0.046  2.1026E-0007
0.056  2.5151E-0007
0.066  2.9175E-0007
0.076  3.3400E-0007
0.086  3.7626E-0007
0.096  4.1750E-0007
0.106  4.5976E-0007
0.116  5.0704E-0007
0.126  5.4326E-0007
0.136  5.9155E-0007
0.146  6.2676E-0007
0.156  6.6700E-0007
0.166  7.1730E-0007
0.176  7.5251E-0007
0.186  7.9074E-0007
0.196  8.3702E-0007
0.206  8.8229E-0007
0.217  9.2555E-0007
0.227  9.7083E-0007
0.236  1.0060E-0006
0.246  1.0583E-0006
0.256  1.1127E-0006
0.267  1.1519E-0006
0.276  1.1932E-0006
0.286  1.2414E-0006
0.297  1.2857E-0006
0.307  1.3441E-0006
0.316  1.3883E-0006
0.327  1.4376E-0006
0.337  1.4849E-0006
0.347  1.5262E-0006
0.357  1.5795E-0006
0.366  1.6358E-0006
0.377  1.6730E-0006
0.387  1.7233E-0006
0.397  1.7797E-0006
0.407  1.8280E-0006
0.417  1.8763E-0006
0.427  1.9145E-0006
0.437  1.9507E-0006
0.447  2.0080E-0006
0.458  2.0362E-0006
0.467  2.0865E-0006
0.477  2.1388E-0006
0.487  2.1801E-0006
0.497  2.2404E-0006
0.507  2.2857E-0006
0.517  2.3068E-0006
0.547  2.4688E-0006
0.578  2.6076E-0006
0.608  2.7445E-0006
0.637  2.8873E-0006
0.668  3.0040E-0006
0.698  3.1308E-0006
0.729  3.2545E-0006
0.758  3.3974E-0006
0.788  3.5131E-0006
0.818  3.6429E-0006
0.849  3.7575E-0006
0.878  3.9044E-0006
0.909  4.0463E-0006
0.939  4.1911E-0006
0.970  4.3280E-0006
0.999  4.4920E-0006
1.029  4.6358E-0006
1.069  4.8722E-0006
1.109  5.3709E-0006
1.150  5.5193E-0006
1.189  5.7962E-0006
1.230  6.1227E-0006
1.270  6.4787E-0006
1.310  6.8843E-0006
1.350  7.3195E-0006
1.391  7.8042E-0006
1.431  8.3185E-0006
1.471  8.8823E-0006
1.511  9.4758E-0006
1.552  1.0059E-0005
1.592  1.0742E-0005
1.632  1.1434E-0005
1.672  1.2137E-0005
1.712  1.2859E-0005
1.752  1.3630E-0005
1.793  1.4431E-0005
1.833  1.5302E-0005
1.873  1.6202E-0005
1.913  1.7082E-0005
1.953  1.7962E-0005
1.993  1.8912E-0005
2.033  1.9852E-0005
2.135  2.2206E-0005
2.234  2.4609E-0005
2.336  2.7062E-0005
2.435  2.9654E-0005
2.535  3.2156E-0005
2.633  3.4649E-0005
2.734  3.7201E-0005
2.833  3.9743E-0005
2.934  4.2206E-0005
3.035  4.4679E-0005
3.234  4.9664E-0005
3.434  5.3266E-0005
3.640  5.9296E-0005
3.835  6.5327E-0005
4.036  7.0352E-0005
4.238  7.5377E-0005
4.438  8.0402E-0005
4.635  8.5427E-0005
4.839  9.0452E-0005
