-0.005  1.6268E-0009
-0.001  1.0144E-0008
0.009  2.6411E-0008
0.019  4.2871E-0008
0.028  5.7895E-0008
0.039  7.1675E-0008
0.049  8.5072E-0008
0.059  9.8592E-0008
0.069  1.0966E-0007
0.079  1.2072E-0007
0.089  1.3078E-0007
0.099  1.3984E-0007
0.109  1.4789E-0007
0.119  1.5594E-0007
0.129  1.6298E-0007
0.139  1.7002E-0007
0.148  1.7706E-0007
0.179  1.9316E-0007
0.209  2.0825E-0007
0.242  2.2133E-0007
0.272  2.3239E-0007
0.302  2.4346E-0007
0.332  2.5453E-0007
0.362  2.6157E-0007
0.392  2.7163E-0007
0.422  2.7867E-0007
0.452  2.8672E-0007
0.482  2.9477E-0007
0.509  2.9980E-0007
0.539  3.0684E-0007
0.570  3.1388E-0007
0.600  3.2093E-0007
0.630  3.2696E-0007
0.660  3.3400E-0007
0.690  3.3702E-0007
0.720  3.4205E-0007
0.750  3.4708E-0007
0.780  3.5211E-0007
0.810  3.5614E-0007
0.840  3.6016E-0007
0.870  3.6419E-0007
0.900  3.6922E-0007
0.931  3.7324E-0007
0.961  3.7726E-0007
0.991  3.8229E-0007
1.019  3.8531E-0007
1.060  3.9034E-0007
1.100  3.9437E-0007
1.139  3.9940E-0007
1.180  4.0443E-0007
1.220  4.0946E-0007
1.261  4.1449E-0007
1.301  4.1650E-0007
1.341  4.2153E-0007
1.380  4.2656E-0007
1.420  4.3159E-0007
1.460  4.3561E-0007
1.500  4.3863E-0007
1.540  4.4567E-0007
1.581  4.4970E-0007
1.624  4.5171E-0007
1.664  4.5473E-0007
1.704  4.5976E-0007
1.744  4.6378E-0007
1.784  4.6579E-0007
1.824  4.7082E-0007
1.864  4.7485E-0007
1.905  4.8089E-0007
1.945  4.8592E-0007
1.985  4.8893E-0007
2.025  4.9095E-0007
2.126  5.0000E-0007
2.225  5.0805E-0007
2.326  5.1710E-0007
2.426  5.2415E-0007
2.527  5.3320E-0007
2.626  5.4326E-0007
2.727  5.5131E-0007
2.827  5.6036E-0007
2.927  5.6640E-0007
3.027  5.7646E-0007
3.228  5.9256E-0007
3.427  6.0664E-0007
3.627  6.2173E-0007
3.827  6.3783E-0007
4.027  6.4990E-0007
4.227  6.6398E-0007
4.427  6.7907E-0007
4.626  6.9316E-0007
4.826  7.0926E-0007
