0.005  6.5072E-0009
0.016  2.3158E-0008
0.026  4.1053E-0008
0.036  6.0670E-0008
0.045  8.0766E-0008
0.056  9.6364E-0008
0.066  1.2575E-0007
0.076  1.4990E-0007
0.086  1.7505E-0007
0.096  2.0121E-0007
0.106  2.2837E-0007
0.116  2.5755E-0007
0.126  2.8571E-0007
0.136  3.1590E-0007
0.146  3.4708E-0007
0.156  3.7827E-0007
0.166  4.1247E-0007
0.176  4.4567E-0007
0.186  4.7988E-0007
0.196  5.1509E-0007
0.206  5.5332E-0007
0.216  5.9155E-0007
0.227  6.2877E-0007
0.236  6.6901E-0007
0.246  7.0926E-0007
0.256  7.5352E-0007
0.267  7.9678E-0007
0.276  8.4205E-0007
0.286  8.8531E-0007
0.296  9.3360E-0007
0.307  9.8290E-0007
0.316  1.0332E-0006
0.327  1.0785E-0006
0.337  1.1328E-0006
0.347  1.1831E-0006
0.357  1.2354E-0006
0.366  1.2907E-0006
0.377  1.3481E-0006
0.387  1.4014E-0006
0.397  1.4577E-0006
0.407  1.5201E-0006
0.417  1.5765E-0006
0.427  1.6308E-0006
0.437  1.6932E-0006
0.447  1.7515E-0006
0.458  1.8129E-0006
0.467  1.8692E-0006
0.477  1.9286E-0006
0.487  1.9889E-0006
0.497  2.0493E-0006
0.507  2.1107E-0006
0.517  2.1740E-0006
0.547  2.3722E-0006
0.578  2.5654E-0006
0.608  2.7545E-0006
0.637  2.9437E-0006
0.668  3.1258E-0006
0.698  3.3018E-0006
0.728  3.4819E-0006
0.758  3.6519E-0006
0.788  3.8209E-0006
0.818  3.9950E-0006
0.849  4.1670E-0006
0.878  4.3501E-0006
0.908  4.5312E-0006
0.939  4.7213E-0006
0.970  4.9115E-0006
0.999  5.2720E-0006
1.029  5.3907E-0006
1.069  5.6874E-0006
1.109  6.0336E-0006
1.150  6.4095E-0006
1.189  6.8447E-0006
1.230  7.2898E-0006
1.270  7.8042E-0006
1.310  8.3383E-0006
1.350  8.9120E-0006
1.391  9.5549E-0006
1.431  1.0218E-0005
1.471  1.0920E-0005
1.511  1.1652E-0005
1.551  1.2443E-0005
1.591  1.3234E-0005
1.632  1.4095E-0005
1.672  1.4985E-0005
1.712  1.5875E-0005
1.752  1.6775E-0005
1.792  1.7735E-0005
1.832  1.8724E-0005
1.873  1.9693E-0005
1.912  2.0682E-0005
1.953  2.1711E-0005
1.993  2.2720E-0005
2.033  2.3769E-0005
2.135  2.6350E-0005
2.234  2.9021E-0005
2.336  3.1682E-0005
2.435  3.4402E-0005
2.535  3.7151E-0005
2.632  3.9832E-0005
2.733  4.2591E-0005
2.833  4.5391E-0005
2.934  4.8180E-0005
3.034  5.0251E-0005
3.234  5.6281E-0005
3.434  6.1307E-0005
3.639  6.7337E-0005
3.834  7.2362E-0005
4.036  7.7387E-0005
4.237  8.2412E-0005
4.437  8.7437E-0005
4.634  9.1457E-0005
4.838  9.5477E-0005
