0.006  3.0909E-0008
0.016  7.4450E-0008
0.026  1.1670E-0007
0.036  1.5694E-0007
0.046  1.9718E-0007
0.056  2.3843E-0007
0.066  2.8068E-0007
0.076  3.2394E-0007
0.086  3.6720E-0007
0.096  4.0946E-0007
0.107  4.4869E-0007
0.116  4.9095E-0007
0.126  5.3119E-0007
0.136  5.7243E-0007
0.146  6.1569E-0007
0.156  6.5493E-0007
0.166  6.9819E-0007
0.176  7.3843E-0007
0.186  7.8471E-0007
0.196  8.3099E-0007
0.206  8.7525E-0007
0.217  9.2455E-0007
0.227  9.6881E-0007
0.236  1.0111E-0006
0.246  1.0604E-0006
0.256  1.1006E-0006
0.267  1.1569E-0006
0.276  1.1982E-0006
0.286  1.2465E-0006
0.297  1.2978E-0006
0.307  1.3421E-0006
0.316  1.3954E-0006
0.327  1.4336E-0006
0.337  1.4889E-0006
0.347  1.5402E-0006
0.357  1.5996E-0006
0.367  1.6449E-0006
0.377  1.6922E-0006
0.387  1.7314E-0006
0.397  1.7736E-0006
0.407  1.8260E-0006
0.417  1.8672E-0006
0.427  1.9256E-0006
0.437  1.9738E-0006
0.447  2.0181E-0006
0.458  2.0654E-0006
0.467  2.0996E-0006
0.477  2.1620E-0006
0.487  2.2093E-0006
0.498  2.2535E-0006
0.507  2.2998E-0006
0.517  2.3541E-0006
0.547  2.5141E-0006
0.578  2.6730E-0006
0.608  2.8350E-0006
0.637  2.9497E-0006
0.668  3.0885E-0006
0.698  3.2233E-0006
0.729  3.3592E-0006
0.758  3.4879E-0006
0.788  3.6087E-0006
0.819  3.7304E-0006
0.849  3.8461E-0006
0.878  3.9940E-0006
0.909  4.1247E-0006
0.939  4.2465E-0006
0.970  4.3843E-0006
0.999  4.5402E-0006
1.029  4.7002E-0006
1.069  4.9256E-0006
1.109  5.4303E-0006
1.150  5.5589E-0006
1.190  5.8160E-0006
1.230  6.0831E-0006
1.270  6.4095E-0006
1.310  6.7755E-0006
1.350  7.2107E-0006
1.391  7.6261E-0006
1.431  8.1306E-0006
1.471  8.6449E-0006
1.511  9.1988E-0006
1.552  9.7132E-0006
1.592  1.0356E-0005
1.632  1.1019E-0005
1.672  1.1652E-0005
1.712  1.2305E-0005
1.752  1.3066E-0005
1.793  1.3818E-0005
1.833  1.4599E-0005
1.873  1.5410E-0005
1.913  1.6231E-0005
1.953  1.7052E-0005
1.993  1.7923E-0005
2.033  1.8813E-0005
2.135  2.1009E-0005
2.234  2.3294E-0005
2.336  2.5608E-0005
2.435  2.8002E-0005
2.535  3.0455E-0005
2.633  3.2760E-0005
2.734  3.5223E-0005
2.833  3.7626E-0005
2.934  4.0010E-0005
3.035  4.2394E-0005
3.234  4.7181E-0005
3.434  5.1256E-0005
3.640  5.6281E-0005
3.835  6.1307E-0005
4.036  6.6332E-0005
4.238  7.1357E-0005
4.438  7.6382E-0005
4.635  8.1407E-0005
4.839  8.6432E-0005
