0.006  3.1483E-0008
0.016  7.5694E-0008
0.026  1.1972E-0007
0.036  1.6398E-0007
0.046  2.0221E-0007
0.056  2.4547E-0007
0.066  2.8773E-0007
0.076  3.3099E-0007
0.086  3.7425E-0007
0.096  4.1952E-0007
0.106  4.5473E-0007
0.116  4.9799E-0007
0.126  5.3823E-0007
0.136  5.7948E-0007
0.146  6.1368E-0007
0.156  6.5694E-0007
0.166  6.9618E-0007
0.176  7.3843E-0007
0.186  7.8169E-0007
0.196  8.3099E-0007
0.206  8.6720E-0007
0.217  9.1751E-0007
0.227  9.6278E-0007
0.236  9.9195E-0007
0.246  1.0312E-0006
0.256  1.0815E-0006
0.267  1.1207E-0006
0.276  1.1751E-0006
0.286  1.2173E-0006
0.297  1.2575E-0006
0.307  1.3028E-0006
0.316  1.3551E-0006
0.327  1.3984E-0006
0.337  1.4316E-0006
0.347  1.4789E-0006
0.357  1.5382E-0006
0.367  1.5714E-0006
0.377  1.6227E-0006
0.387  1.6670E-0006
0.397  1.7022E-0006
0.407  1.7636E-0006
0.417  1.8099E-0006
0.427  1.8561E-0006
0.437  1.8903E-0006
0.447  1.9296E-0006
0.458  1.9748E-0006
0.467  2.0111E-0006
0.477  2.0634E-0006
0.487  2.0926E-0006
0.497  2.1258E-0006
0.507  2.1751E-0006
0.517  2.2022E-0006
0.547  2.3481E-0006
0.578  2.4940E-0006
0.608  2.6217E-0006
0.637  2.7586E-0006
0.668  2.8974E-0006
0.698  3.0171E-0006
0.729  3.1227E-0006
0.758  3.2304E-0006
0.788  3.3582E-0006
0.819  3.4950E-0006
0.849  3.6248E-0006
0.878  3.7626E-0006
0.909  3.9034E-0006
0.939  4.0453E-0006
0.970  4.1791E-0006
0.999  4.3400E-0006
1.029  4.5121E-0006
1.069  4.7656E-0006
1.109  5.0744E-0006
1.150  5.5885E-0006
1.190  5.8160E-0006
1.230  6.1919E-0006
1.270  6.6073E-0006
1.310  7.0722E-0006
1.350  7.6063E-0006
1.391  8.1306E-0006
1.431  8.7240E-0006
1.471  9.3373E-0006
1.511  1.0030E-0005
1.552  1.0752E-0005
1.592  1.1474E-0005
1.632  1.2196E-0005
1.672  1.3027E-0005
1.712  1.3897E-0005
1.752  1.4698E-0005
1.793  1.5569E-0005
1.833  1.6499E-0005
1.873  1.7488E-0005
1.913  1.8467E-0005
1.953  1.9456E-0005
1.993  2.0504E-0005
2.033  2.1583E-0005
2.135  2.4293E-0005
2.234  2.6914E-0005
2.336  2.9703E-0005
2.435  3.2463E-0005
2.535  3.5272E-0005
2.632  3.7933E-0005
2.734  4.0722E-0005
2.833  4.3521E-0005
2.934  4.6281E-0005
3.034  4.9763E-0005
3.234  5.2261E-0005
3.434  5.9296E-0005
3.640  6.4322E-0005
3.835  7.1357E-0005
4.036  7.5377E-0005
4.238  8.1407E-0005
4.438  8.6432E-0005
4.634  9.2462E-0005
4.839  9.7487E-0005
