0.009  2.8708E-0008
0.019  6.4689E-0008
0.028  1.0262E-0007
0.039  1.4286E-0007
0.049  1.8109E-0007
0.059  2.2435E-0007
0.069  2.6660E-0007
0.079  3.1288E-0007
0.089  3.6016E-0007
0.099  4.0342E-0007
0.109  4.5070E-0007
0.119  4.9698E-0007
0.129  5.5030E-0007
0.139  5.9759E-0007
0.148  6.5292E-0007
0.179  8.0382E-0007
0.209  9.5976E-0007
0.242  1.1298E-0006
0.272  1.2847E-0006
0.302  1.4366E-0006
0.332  1.5744E-0006
0.362  1.7153E-0006
0.392  1.8491E-0006
0.422  1.9759E-0006
0.452  2.0895E-0006
0.482  2.2002E-0006
0.509  2.2998E-0006
0.539  2.3994E-0006
0.570  2.4920E-0006
0.600  2.5795E-0006
0.630  2.6620E-0006
0.660  2.7364E-0006
0.690  2.8109E-0006
0.720  2.8803E-0006
0.750  2.9487E-0006
0.780  3.0121E-0006
0.810  3.0714E-0006
0.840  3.1328E-0006
0.870  3.1891E-0006
0.900  3.2404E-0006
0.931  3.2928E-0006
0.961  3.3481E-0006
0.991  3.3944E-0006
1.019  3.4417E-0006
1.060  3.5020E-0006
1.101  3.5614E-0006
1.140  3.6217E-0006
1.180  3.6761E-0006
1.220  3.7284E-0006
1.261  3.7827E-0006
1.301  3.8320E-0006
1.341  3.8793E-0006
1.380  3.9256E-0006
1.421  3.9718E-0006
1.460  4.0181E-0006
1.501  4.0614E-0006
1.540  4.1066E-0006
1.581  4.1479E-0006
1.624  4.1891E-0006
1.664  4.2314E-0006
1.704  4.2696E-0006
1.744  4.3109E-0006
1.784  4.3461E-0006
1.824  4.3863E-0006
1.865  4.4225E-0006
1.905  4.4588E-0006
1.945  4.4920E-0006
1.985  4.5272E-0006
2.025  4.5614E-0006
2.126  4.6449E-0006
2.225  4.7254E-0006
2.326  4.8028E-0006
2.426  4.8803E-0006
2.527  4.9547E-0006
2.626  5.0282E-0006
2.727  5.0956E-0006
2.827  5.1533E-0006
2.927  5.2226E-0006
3.027  5.2819E-0006
3.228  5.4204E-0006
3.427  5.5391E-0006
3.628  5.6578E-0006
3.827  5.7863E-0006
4.027  5.8952E-0006
4.227  6.0138E-0006
4.427  6.1227E-0006
4.626  6.2216E-0006
4.826  6.3304E-0006
