0.006  3.2440E-0008
0.016  7.6938E-0008
0.026  1.2173E-0007
0.036  1.6398E-0007
0.046  2.0423E-0007
0.056  2.4648E-0007
0.066  2.8370E-0007
0.076  3.1791E-0007
0.086  3.6117E-0007
0.096  3.9940E-0007
0.106  4.4668E-0007
0.116  4.7988E-0007
0.126  5.1911E-0007
0.136  5.6237E-0007
0.146  6.0865E-0007
0.156  6.5594E-0007
0.166  6.8511E-0007
0.176  7.2938E-0007
0.186  7.7163E-0007
0.196  8.0986E-0007
0.206  8.5211E-0007
0.217  8.9839E-0007
0.227  9.4366E-0007
0.236  9.9296E-0007
0.246  1.0493E-0006
0.256  1.0755E-0006
0.267  1.1157E-0006
0.276  1.1730E-0006
0.286  1.2093E-0006
0.297  1.2314E-0006
0.307  1.2978E-0006
0.316  1.3310E-0006
0.327  1.3783E-0006
0.337  1.4235E-0006
0.347  1.4748E-0006
0.357  1.5080E-0006
0.366  1.5614E-0006
0.377  1.5865E-0006
0.387  1.6378E-0006
0.397  1.6680E-0006
0.407  1.7072E-0006
0.417  1.7596E-0006
0.427  1.7988E-0006
0.437  1.8451E-0006
0.447  1.8602E-0006
0.458  1.9195E-0006
0.467  1.9266E-0006
0.477  1.9698E-0006
0.487  2.0111E-0006
0.497  2.0272E-0006
0.507  2.0724E-0006
0.517  2.1167E-0006
0.547  2.2565E-0006
0.578  2.3612E-0006
0.608  2.4990E-0006
0.637  2.6207E-0006
0.668  2.7203E-0006
0.698  2.8431E-0006
0.729  2.9527E-0006
0.758  3.0825E-0006
0.788  3.2002E-0006
0.818  3.3380E-0006
0.849  3.4628E-0006
0.878  3.5795E-0006
0.909  3.7143E-0006
0.939  3.8632E-0006
0.970  4.0241E-0006
0.999  4.1690E-0006
1.029  4.3662E-0006
1.069  4.6237E-0006
1.109  4.9205E-0006
1.150  5.4402E-0006
1.190  5.6874E-0006
1.230  6.0534E-0006
1.270  6.4688E-0006
1.310  6.9634E-0006
1.350  7.4777E-0006
1.391  8.0613E-0006
1.431  8.6449E-0006
1.471  9.2779E-0006
1.511  9.9901E-0006
1.551  1.0673E-0005
1.592  1.1434E-0005
1.632  1.2235E-0005
1.672  1.3037E-0005
1.712  1.3917E-0005
1.752  1.4787E-0005
1.793  1.5757E-0005
1.833  1.6657E-0005
1.873  1.7636E-0005
1.913  1.8684E-0005
1.953  1.9674E-0005
1.993  2.0732E-0005
2.033  2.1889E-0005
2.135  2.4382E-0005
2.234  2.7102E-0005
2.336  2.9812E-0005
2.435  3.2582E-0005
2.535  3.5420E-0005
2.632  3.8091E-0005
2.734  4.0821E-0005
2.833  4.3561E-0005
2.934  4.6340E-0005
3.034  4.9060E-0005
3.234  5.2261E-0005
3.434  5.9296E-0005
3.640  6.5327E-0005
3.835  7.0352E-0005
4.036  7.5377E-0005
4.238  8.1407E-0005
4.438  8.6432E-0005
4.634  9.1457E-0005
4.839  9.7487E-0005
