0.016  1.7225E-0008
0.026  3.7321E-0008
0.036  5.8852E-0008
0.046  8.2105E-0008
0.056  1.0765E-0007
0.066  1.3280E-0007
0.076  1.5895E-0007
0.086  1.8612E-0007
0.096  2.1529E-0007
0.106  2.4447E-0007
0.116  2.7465E-0007
0.126  3.0483E-0007
0.136  3.3702E-0007
0.146  3.7022E-0007
0.156  4.0342E-0007
0.166  4.3763E-0007
0.176  4.7384E-0007
0.186  5.1107E-0007
0.196  5.5030E-0007
0.206  5.8853E-0007
0.216  6.3078E-0007
0.227  6.7203E-0007
0.236  7.1529E-0007
0.246  7.6157E-0007
0.256  8.0483E-0007
0.267  8.5010E-0007
0.276  8.9738E-0007
0.286  9.4366E-0007
0.296  9.9799E-0007
0.307  1.0483E-0006
0.316  1.1016E-0006
0.327  1.1549E-0006
0.337  1.2133E-0006
0.347  1.2666E-0006
0.357  1.3179E-0006
0.366  1.3783E-0006
0.377  1.4346E-0006
0.387  1.4930E-0006
0.397  1.5543E-0006
0.407  1.6107E-0006
0.417  1.6751E-0006
0.427  1.7364E-0006
0.437  1.7938E-0006
0.447  1.8592E-0006
0.458  1.9225E-0006
0.467  1.9819E-0006
0.477  2.0443E-0006
0.487  2.1056E-0006
0.497  2.1710E-0006
0.507  2.2324E-0006
0.517  2.2938E-0006
0.547  2.4960E-0006
0.578  2.7022E-0006
0.608  2.9004E-0006
0.637  3.0956E-0006
0.668  3.2857E-0006
0.698  3.4728E-0006
0.728  3.6559E-0006
0.758  3.8310E-0006
0.788  4.0161E-0006
0.818  4.1942E-0006
0.849  4.3763E-0006
0.878  4.5513E-0006
0.908  4.7314E-0006
0.939  4.9286E-0006
0.970  5.3017E-0006
0.999  5.4006E-0006
1.029  5.5984E-0006
1.069  5.9149E-0006
1.109  6.2611E-0006
1.150  6.6370E-0006
1.189  7.0722E-0006
1.230  7.5272E-0006
1.270  8.0218E-0006
1.310  8.5658E-0006
1.350  9.1593E-0006
1.391  9.7725E-0006
1.431  1.0455E-0005
1.471  1.1147E-0005
1.511  1.1919E-0005
1.551  1.2671E-0005
1.591  1.3492E-0005
1.632  1.4342E-0005
1.672  1.5203E-0005
1.712  1.6133E-0005
1.752  1.7082E-0005
1.792  1.8012E-0005
1.832  1.9001E-0005
1.873  1.9970E-0005
1.913  2.0999E-0005
1.953  2.2018E-0005
1.993  2.3056E-0005
2.033  2.4105E-0005
2.135  2.6756E-0005
2.234  2.9446E-0005
2.336  3.2206E-0005
2.435  3.4965E-0005
2.535  3.7765E-0005
2.632  4.0534E-0005
2.733  4.3393E-0005
2.833  4.6271E-0005
2.934  4.9169E-0005
3.034  5.1256E-0005
3.234  5.7286E-0005
3.434  6.3317E-0005
3.639  6.8342E-0005
3.834  7.4372E-0005
4.036  7.9397E-0005
4.238  8.4422E-0005
4.438  8.9447E-0005
4.634  9.3467E-0005
4.838  9.8492E-0005
