0.009  3.0909E-0008
0.019  7.1866E-0008
0.028  1.1569E-0007
0.039  1.6097E-0007
0.049  2.0624E-0007
0.059  2.5151E-0007
0.069  3.0080E-0007
0.079  3.5111E-0007
0.089  4.0141E-0007
0.099  4.5674E-0007
0.108  5.1107E-0007
0.119  5.7042E-0007
0.129  6.3179E-0007
0.139  6.9618E-0007
0.148  7.5755E-0007
0.179  9.4668E-0007
0.209  1.1439E-0006
0.242  1.3682E-0006
0.272  1.5755E-0006
0.301  1.7917E-0006
0.332  2.0080E-0006
0.362  2.2233E-0006
0.392  2.4266E-0006
0.422  2.6258E-0006
0.452  2.8330E-0006
0.482  3.0312E-0006
0.509  3.2052E-0006
0.539  3.3803E-0006
0.570  3.5523E-0006
0.600  3.7233E-0006
0.630  3.8893E-0006
0.660  4.0423E-0006
0.690  4.1972E-0006
0.720  4.3531E-0006
0.750  4.4879E-0006
0.780  4.6227E-0006
0.810  4.7475E-0006
0.840  4.8692E-0006
0.870  4.9889E-0006
0.900  5.0841E-0006
0.931  5.2028E-0006
0.961  5.3017E-0006
0.991  5.4105E-0006
1.019  5.4995E-0006
1.060  5.6281E-0006
1.100  5.7567E-0006
1.140  5.8754E-0006
1.180  5.9842E-0006
1.220  6.0831E-0006
1.261  6.2018E-0006
1.301  6.2908E-0006
1.341  6.3897E-0006
1.380  6.4787E-0006
1.421  6.5776E-0006
1.460  6.6667E-0006
1.501  6.7458E-0006
1.540  6.8348E-0006
1.581  6.9139E-0006
1.624  6.9931E-0006
1.664  7.0722E-0006
1.704  7.1513E-0006
1.744  7.2305E-0006
1.784  7.2997E-0006
1.824  7.3689E-0006
1.865  7.4283E-0006
1.905  7.4975E-0006
1.945  7.5668E-0006
1.985  7.6261E-0006
2.025  7.7052E-0006
2.126  7.8635E-0006
2.225  8.0020E-0006
2.327  8.1503E-0006
2.427  8.2987E-0006
2.527  8.4273E-0006
2.627  8.5658E-0006
2.727  8.6845E-0006
2.827  8.8230E-0006
2.927  8.9317E-0006
3.027  9.0603E-0006
3.228  9.2878E-0006
3.428  9.5153E-0006
3.628  9.7230E-0006
3.827  9.9308E-0006
4.027  1.0129E-0005
4.227  1.0346E-0005
4.427  1.0534E-0005
4.626  1.0752E-0005
4.826  1.0930E-0005
