0.009  2.7177E-0008
0.019  5.5598E-0008
0.028  8.2967E-0008
0.039  1.1167E-0007
0.049  1.3883E-0007
0.059  1.6298E-0007
0.069  1.8813E-0007
0.079  2.1127E-0007
0.089  2.3239E-0007
0.099  2.5453E-0007
0.108  2.7465E-0007
0.119  2.9376E-0007
0.129  3.1288E-0007
0.139  3.2998E-0007
0.148  3.4608E-0007
0.179  3.9135E-0007
0.209  4.2958E-0007
0.242  4.6579E-0007
0.272  4.9698E-0007
0.301  5.2314E-0007
0.332  5.4728E-0007
0.362  5.6942E-0007
0.392  5.9054E-0007
0.422  6.1066E-0007
0.452  6.2877E-0007
0.482  6.4487E-0007
0.509  6.5996E-0007
0.539  6.7505E-0007
0.569  6.9014E-0007
0.600  7.0423E-0007
0.630  7.1730E-0007
0.660  7.3139E-0007
0.690  7.4346E-0007
0.720  7.5453E-0007
0.750  7.6761E-0007
0.780  7.7767E-0007
0.810  7.8873E-0007
0.840  7.9980E-0007
0.870  8.0986E-0007
0.900  8.2093E-0007
0.931  8.2998E-0007
0.961  8.3903E-0007
0.991  8.4809E-0007
1.019  8.5714E-0007
1.060  8.6922E-0007
1.100  8.8028E-0007
1.140  8.9235E-0007
1.180  9.0241E-0007
1.220  9.1247E-0007
1.261  9.2354E-0007
1.301  9.3260E-0007
1.341  9.4165E-0007
1.380  9.5171E-0007
1.421  9.6076E-0007
1.460  9.6982E-0007
1.501  9.8089E-0007
1.540  9.9095E-0007
1.581  1.0000E-0006
1.624  1.0131E-0006
1.664  1.0211E-0006
1.704  1.0272E-0006
1.744  1.0352E-0006
1.784  1.0433E-0006
1.824  1.0523E-0006
1.865  1.0614E-0006
1.905  1.0684E-0006
1.945  1.0755E-0006
1.985  1.0855E-0006
2.025  1.0946E-0006
2.126  1.1127E-0006
2.225  1.1328E-0006
2.327  1.1509E-0006
2.426  1.1700E-0006
2.527  1.1891E-0006
2.626  1.2062E-0006
2.727  1.2233E-0006
2.827  1.2404E-0006
2.927  1.2586E-0006
3.027  1.2736E-0006
3.228  1.3068E-0006
3.427  1.3400E-0006
3.628  1.3712E-0006
3.827  1.4014E-0006
4.027  1.4336E-0006
4.227  1.4648E-0006
4.427  1.4950E-0006
4.626  1.5241E-0006
4.826  1.5563E-0006
