0.009  3.6938E-0008
0.019  8.0191E-0008
0.028  1.2475E-0007
0.039  1.6600E-0007
0.049  2.0724E-0007
0.059  2.4849E-0007
0.069  2.8672E-0007
0.079  3.2596E-0007
0.089  3.6318E-0007
0.099  3.9940E-0007
0.108  4.3561E-0007
0.119  4.6881E-0007
0.129  5.0302E-0007
0.139  5.3521E-0007
0.148  5.6640E-0007
0.179  6.5191E-0007
0.209  7.2938E-0007
0.242  8.0483E-0007
0.272  8.6720E-0007
0.301  9.2254E-0007
0.332  9.7284E-0007
0.362  1.0191E-0006
0.392  1.0644E-0006
0.422  1.1046E-0006
0.452  1.1408E-0006
0.482  1.1771E-0006
0.509  1.2062E-0006
0.539  1.2364E-0006
0.570  1.2686E-0006
0.600  1.2958E-0006
0.630  1.3219E-0006
0.660  1.3491E-0006
0.690  1.3732E-0006
0.720  1.3964E-0006
0.750  1.4205E-0006
0.780  1.4406E-0006
0.810  1.4628E-0006
0.840  1.4829E-0006
0.870  1.5030E-0006
0.900  1.5211E-0006
0.931  1.5402E-0006
0.961  1.5584E-0006
0.991  1.5765E-0006
1.019  1.5936E-0006
1.060  1.6167E-0006
1.100  1.6368E-0006
1.140  1.6610E-0006
1.180  1.6791E-0006
1.220  1.7002E-0006
1.261  1.7183E-0006
1.301  1.7404E-0006
1.341  1.7565E-0006
1.380  1.7767E-0006
1.421  1.7938E-0006
1.460  1.8119E-0006
1.501  1.8290E-0006
1.540  1.8451E-0006
1.581  1.8632E-0006
1.624  1.8783E-0006
1.664  1.8954E-0006
1.704  1.9115E-0006
1.744  1.9256E-0006
1.784  1.9416E-0006
1.824  1.9567E-0006
1.865  1.9718E-0006
1.905  1.9869E-0006
1.945  2.0010E-0006
1.985  2.0171E-0006
2.025  2.0302E-0006
2.126  2.0674E-0006
2.225  2.1026E-0006
2.327  2.1358E-0006
2.427  2.1690E-0006
2.527  2.2032E-0006
2.626  2.2354E-0006
2.727  2.2676E-0006
2.827  2.2998E-0006
2.928  2.3300E-0006
3.027  2.3592E-0006
3.228  2.4195E-0006
3.428  2.4759E-0006
3.628  2.5312E-0006
3.828  2.5855E-0006
4.027  2.6388E-0006
4.227  2.6911E-0006
4.427  2.7425E-0006
4.626  2.7948E-0006
4.826  2.8451E-0006
