0.006  3.1770E-0008
0.016  7.7321E-0008
0.026  1.2072E-0007
0.036  1.6499E-0007
0.046  2.0926E-0007
0.056  2.5352E-0007
0.066  2.9678E-0007
0.076  3.3501E-0007
0.086  3.7827E-0007
0.096  4.1650E-0007
0.107  4.6177E-0007
0.116  5.0201E-0007
0.126  5.4527E-0007
0.136  5.9155E-0007
0.146  6.3481E-0007
0.156  6.8209E-0007
0.166  7.3139E-0007
0.176  7.7465E-0007
0.186  8.1489E-0007
0.196  8.6418E-0007
0.206  9.0845E-0007
0.217  9.6378E-0007
0.227  1.0091E-0006
0.236  1.0563E-0006
0.246  1.1036E-0006
0.256  1.1439E-0006
0.267  1.1922E-0006
0.276  1.2435E-0006
0.286  1.2928E-0006
0.297  1.3410E-0006
0.307  1.3994E-0006
0.316  1.4497E-0006
0.327  1.5000E-0006
0.337  1.5493E-0006
0.347  1.6087E-0006
0.357  1.6539E-0006
0.367  1.6962E-0006
0.377  1.7394E-0006
0.387  1.7968E-0006
0.397  1.8441E-0006
0.407  1.9064E-0006
0.417  1.9437E-0006
0.427  1.9909E-0006
0.437  2.0433E-0006
0.447  2.0895E-0006
0.458  2.1328E-0006
0.467  2.1932E-0006
0.477  2.2384E-0006
0.487  2.2897E-0006
0.497  2.3270E-0006
0.507  2.3793E-0006
0.517  2.4235E-0006
0.547  2.5936E-0006
0.578  2.7425E-0006
0.608  2.8873E-0006
0.637  3.0312E-0006
0.668  3.1771E-0006
0.698  3.3270E-0006
0.729  3.4537E-0006
0.758  3.6076E-0006
0.788  3.7515E-0006
0.819  3.8793E-0006
0.849  4.0141E-0006
0.878  4.1479E-0006
0.909  4.2706E-0006
0.939  4.4024E-0006
0.970  4.5423E-0006
0.999  4.6932E-0006
1.029  4.8491E-0006
1.069  5.0694E-0006
1.109  5.5786E-0006
1.150  5.6677E-0006
1.190  5.9050E-0006
1.230  6.1820E-0006
1.270  6.4985E-0006
1.310  6.8447E-0006
1.350  7.2305E-0006
1.391  7.6558E-0006
1.431  8.1009E-0006
1.471  8.5757E-0006
1.511  9.0999E-0006
1.552  9.6439E-0006
1.592  1.0218E-0005
1.632  1.0831E-0005
1.672  1.1474E-0005
1.712  1.2137E-0005
1.752  1.2839E-0005
1.793  1.3600E-0005
1.833  1.4352E-0005
1.873  1.5114E-0005
1.913  1.5895E-0005
1.953  1.6706E-0005
1.993  1.7517E-0005
2.033  1.8368E-0005
2.135  2.0534E-0005
2.234  2.2809E-0005
2.336  2.5282E-0005
2.435  2.7794E-0005
2.535  3.0148E-0005
2.632  3.2473E-0005
2.734  3.5134E-0005
2.833  3.7458E-0005
2.934  3.9723E-0005
3.035  4.2285E-0005
3.234  4.7013E-0005
3.434  5.0251E-0005
3.640  5.6281E-0005
3.835  6.0302E-0005
4.036  6.6332E-0005
4.238  7.1357E-0005
4.438  7.5377E-0005
4.635  8.1407E-0005
4.839  8.6432E-0005
