0.015	1.8109E-9
0.025	2.6157E-9
0.035	3.3199E-9
0.045	4.0241E-9
0.055	4.6278E-9
0.065	5.2314E-9
0.075	5.7344E-9
0.086	6.2374E-9
0.095	6.7404E-9
0.105	7.2435E-9
0.115	7.6459E-9
0.126	8.1489E-9
0.135	8.5513E-9
0.146	8.9537E-9
0.156	9.3561E-9
0.168	9.7586E-9
0.178	1.006E-8
0.188	1.0362E-8
0.198	1.0563E-8
0.208	1.0865E-8
0.218	1.1167E-8
0.228	1.1469E-8
0.238	1.1771E-8
0.248	1.2072E-8
0.258	1.2374E-8
0.268	1.2676E-8
0.278	1.2978E-8
0.285	1.3179E-8
0.295	1.338E-8
0.305	1.3682E-8
0.315	1.3883E-8
0.325	1.4085E-8
0.335	1.4286E-8
0.346	1.4487E-8
0.355	1.4688E-8
0.366	1.4889E-8
0.376	1.5191E-8
0.386	1.5493E-8
0.396	1.5694E-8
0.405	1.5895E-8
0.415	1.6097E-8
0.425	1.6298E-8
0.437	1.6499E-8
0.445	1.66E-8
0.455	1.6801E-8
0.466	1.6901E-8
0.475	1.7103E-8
0.487	1.7203E-8
0.495	1.7404E-8
0.507	1.7706E-8
0.547	1.841E-8
0.587	1.9014E-8
0.626	1.9618E-8
0.667	2.0121E-8
0.706	2.0724E-8
0.748	2.1127E-8
0.788	2.163E-8
0.826	2.2133E-8
0.868	2.2636E-8
0.91	2.3139E-8
0.948	2.3642E-8
0.991	2.4145E-8
1.029	2.4547E-8
1.069	2.505E-8
1.109	2.5453E-8
1.147	2.5755E-8
1.187	2.6056E-8
1.227	2.6459E-8
1.267	2.6861E-8
1.307	2.7163E-8
1.347	2.7565E-8
1.388	2.8068E-8
1.428	2.837E-8
1.468	2.8773E-8
1.508	2.9074E-8
1.548	2.9276E-8
1.588	2.9577E-8
1.628	2.9879E-8
1.668	3.0181E-8
1.708	3.0483E-8
1.748	3.0885E-8
1.789	3.1187E-8
1.829	3.1489E-8
1.869	3.1791E-8
1.909	3.1891E-8
1.949	3.2093E-8
1.989	3.2394E-8
2.029	3.2596E-8
2.08	3.2998E-8
2.13	3.33E-8
2.18	3.3702E-8
2.23	3.4004E-8
2.28	3.4205E-8
2.33	3.4406E-8
2.38	3.4708E-8
2.43	3.4909E-8
2.481	3.5211E-8
2.531	3.5412E-8
2.581	3.5815E-8
2.631	3.6117E-8
2.681	3.6318E-8
2.731	3.662E-8
2.781	3.6821E-8
2.831	3.7022E-8
2.882	3.7223E-8
2.932	3.7425E-8
2.982	3.7626E-8
3.031	3.7827E-8
3.082	3.8129E-8
3.133	3.8431E-8
3.182	3.8632E-8
3.234	3.8934E-8
3.286	3.9034E-8
3.336	3.9235E-8
3.391	3.9336E-8
3.441	3.9537E-8
3.488	3.9738E-8
3.535	3.994E-8
3.579	4.0241E-8
3.629	4.0443E-8
3.68	4.0744E-8
3.73	4.0845E-8
3.78	4.1046E-8
3.83	4.1247E-8
3.88	4.1348E-8
3.931	4.1549E-8
3.98	4.175E-8
4.03	4.1952E-8
4.081	4.2254E-8
4.13	4.2455E-8
4.18	4.2757E-8
4.23	4.2958E-8
4.281	4.3058E-8
4.33	4.326E-8
4.38	4.336E-8
4.43	4.3561E-8
4.48	4.3763E-8
4.53	4.4064E-8
4.58	4.4266E-8
4.63	4.4567E-8
4.68	4.4769E-8
4.733	4.497E-8
4.783	4.507E-8
4.833	4.5171E-8
4.883	4.5372E-8
4.932	4.5473E-8
4.982	4.5674E-8
