0.198	5.37798E-9
0.207	5.70334E-9
0.217	5.99042E-9
0.227	6.39234E-9
0.235	6.62202E-9
0.245	7.13878E-9
0.256	7.31102E-9
0.268	7.82776E-9
0.277	8.01914E-9
0.286	8.47846E-9
0.296	8.76554E-9
0.306	9.14832E-9
0.314	9.6077E-9
0.328	9.89482E-9
0.338	1.043064E-8
0.347	1.067934E-8
0.356	1.1196E-8
0.365	1.14638E-8
0.375	1.1923E-8
0.388	1.23442E-8
0.397	1.27462E-8
0.407	1.33014E-8
0.417	1.36842E-8
0.426	1.42394E-8
0.436	1.4622E-8
0.446	1.50814E-8
0.458	1.55598E-8
0.468	1.60384E-8
0.476	1.65168E-8
0.486	1.69954E-8
0.496	1.74546E-8
0.505	1.79904E-8
0.518	1.87176E-8
0.538	1.94448E-8
0.556	2.04592E-8
0.577	2.15694E-8
0.598	2.2469E-8
0.616	2.37322E-8
0.635	2.48998E-8
0.657	2.5914E-8
0.677	2.74068E-8
0.696	2.87656E-8
0.717	2.9799E-8
0.737	3.12534E-8
0.755	3.27462E-8
0.778	3.3818E-8
0.796	3.52918E-8
0.816	3.70526E-8
0.838	3.8469E-8
0.858	4.00958E-8
0.875	4.21818E-8
0.898	4.40574E-8
0.917	4.58948E-8
0.937	4.82106E-8
0.955	5.03734E-8
0.979	5.24212E-8
0.997	5.52154E-8
1.009	5.83732E-8
1.04	6.1818E-8
1.068	6.6105E-8
1.096	7.08706E-8
1.128	7.55596E-8
1.159	8.17798E-8
1.187	8.66602E-8
1.215	9.39618E-8
1.248	1.03601E-7
1.281	1.148992E-7
1.311	1.26555E-7
1.339	1.42454E-7
1.369	1.57946E-7
1.4	1.7364E-7
1.43	1.91346E-7
1.458	2.12674E-7
1.489	2.37424E-7
1.519	2.65996E-7
1.548	2.96178E-7
1.576	3.27164E-7
1.613	3.6157E-7
1.645	3.97786E-7
1.674	4.36216E-7
1.699	4.80682E-7
1.73	5.30984E-7
1.764	5.83902E-7
1.793	6.50704E-7
1.819	7.20724E-7
1.85	7.92958E-7
1.883	8.69014E-7
1.913	9.40236E-7
1.942	9.9778E-7
1.973	1.06035E-6
2.004	1.16276E-6
2.033	1.31246E-6
2.132	1.52534E-6
2.238	1.81146E-6
2.333	2.17404E-6
2.437	2.57264E-6
2.532	3.01208E-6
2.635	3.48652E-6
2.733	3.97786E-6
2.832	4.42612E-6
2.935	5.03846E-6
3.037	5.72958E-6
3.24	6.61578E-6
3.437	7.6796E-6
3.642	9.02874E-6
3.844	1.048266E-5
4.043	1.184178E-5
4.247	1.3185E-5
4.446	1.46192E-5
