0.453	6.02872E-9
0.472	6.8134E-9
0.491	7.7512E-9
0.514	8.51676E-9
0.533	9.68428E-9
0.552	1.058374E-8
0.571	1.184698E-8
0.594	1.305264E-8
0.612	1.47942E-8
0.629	1.58084E-8
0.651	1.74736E-8
0.669	1.88132E-8
0.69	2.04018E-8
0.711	2.1933E-8
0.73	2.39044E-8
0.75	2.56842E-8
0.772	2.77894E-8
0.791	2.96458E-8
0.809	3.1617E-8
0.83	3.3818E-8
0.851	3.60572E-8
0.87	3.84114E-8
0.889	4.07846E-8
0.911	4.28134E-8
0.93	4.52056E-8
0.95	4.6488E-8
0.971	4.82296E-8
0.99	5.09474E-8
1.012	5.45454E-8
1.053	5.81244E-8
1.093	6.31962E-8
1.133	6.79234E-8
1.173	7.18086E-8
1.213	7.6823E-8
1.253	8.1512E-8
1.294	8.47656E-8
1.334	8.95938E-8
1.374	9.58022E-8
1.413	1.008646E-7
1.454	1.063674E-7
1.494	1.1368E-7
1.534	1.19918E-7
1.574	1.2515E-7
1.615	1.3018E-7
1.655	1.36216E-7
1.695	1.41448E-7
1.735	1.4688E-7
1.775	1.52514E-7
1.815	1.57946E-7
1.855	1.62374E-7
1.895	1.67404E-7
1.935	1.7163E-7
1.975	1.77666E-7
2.015	1.8491E-7
2.115	1.9336E-7
2.215	2.02616E-7
2.316	2.13482E-7
2.416	2.22938E-7
2.516	2.32194E-7
2.616	2.42054E-7
2.717	2.50908E-7
2.816	2.58956E-7
2.916	2.68414E-7
3.017	2.78272E-7
3.217	2.87728E-7
3.417	2.98592E-7
3.618	3.09256E-7
3.817	3.19516E-7
4.018	3.3018E-7
4.217	3.40038E-7
4.417	3.48086E-7
