-1.000E-4 -4.500E-10
8.500E-3 1.195E-6
1.960E-2 2.935E-6
2.920E-2 4.611E-6
4.000E-2 6.709E-6
4.980E-2 8.871E-6
5.920E-2 1.126E-5
7.060E-2 1.453E-5
8.040E-2 1.774E-5
9.040E-2 2.139E-5
1.006E-1 2.564E-5
1.104E-1 3.037E-5
1.213E-1 3.609E-5
1.312E-1 4.216E-5
1.409E-1 4.896E-5
1.506E-1 5.665E-5
1.610E-1 6.642E-5
1.702E-1 7.603E-5
1.804E-1 8.802E-5
1.902E-1 1.018E-4
1.997E-1 1.168E-4
2.112E-1 1.386E-4
2.190E-1 1.567E-4
2.307E-1 1.868E-4
2.406E-1 2.185E-4
2.509E-1 2.563E-4
2.614E-1 3.061E-4
2.686E-1 3.440E-4
2.807E-1 4.300E-4
2.902E-1 5.118E-4
3.009E-1 6.250E-4
3.101E-1 7.499E-4
3.195E-1 9.112E-4
3.295E-1 1.132E-3
3.407E-1 1.455E-3
3.514E-1 1.876E-3
3.604E-1 2.322E-3
3.698E-1 2.962E-3
3.806E-1 3.906E-3
3.895E-1 4.920E-3
3.987E-1 6.268E-3
4.095E-1 8.244E-3
4.195E-1 1.079E-2
4.306E-1 1.432E-2
4.405E-1 1.830E-2
4.506E-1 2.322E-2
